,0,1,2,3
1,Proteine(%): 5.3,,,
2,Lisina:,138,2.6,
3,Istidina:,,,
4,Arginina:,,,
5,Acido aspartico:,,,
6,Treonina:,148,2.8,
7,Serina:,,,
8,Acido glutamico:,,,
9,Prolina:,,,
10,Glicina:,,,
11,Alanina:,,,
12,Cistina:,74,1.4,
13,Valina:,244,4.6,
14,Metionina:,80,1.5,
15,Isoleucina:,212,4,
16,Leucina:,387,7.3,
17,Tirosina:,164,3.1,
18,Fenilalanina:,260,4.9,
19,Triptofano:,58,1.1,
20,Indice Chimico:,45,,
21,Aminoacido limitante:,Lis.,,
