Minerali,per porzione,% RDA
Calcio,"3,3 mg","0,3 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"1,0 mg","0,3 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"5,0 mg","0,7 %"
Potassio,"10,2 mg","0,5 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","0,5 %"
