Minerali,per porzione,% RDA
Calcio,"9,2 mg","0,9 %"
Rame,"0,1 mg","14,5 %"
Ferro,"0,3 mg","2,2 %"
Magnesio,"16,1 mg","5,4 %"
Manganese,"0,7 mg","33,8 %"
Fosforo,"62,1 mg","8,9 %"
Potassio,"96,6 mg","4,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,9 mg","12,2 %"
