Minerali,per porzione,% RDA
Calcio,"4,0 mg","0,4 %"
Rame,"< 0,1 mg","2,6 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"2,0 mg","0,7 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"2,0 mg","0,3 %"
Potassio,"5,9 mg","0,3 %"
Selenio,"< 0,1 mg","0,7 %"
Zinco,"< 0,1 mg","0,6 %"
