Valori nutrizionali,per porzione,% RDA
Valore calorico,253 kcal 1.061 kJ,"12,7 %"
Grassi,"0,0 g","0,0 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"64,5 g","24,1 %"
Zuccheri,"64,5 g","129,1 %"
Proteine,"0,8 g","1,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"132,5 g","6,6 %"
