Minerali,per porzione,% RDA
Calcio,"43,2 mg","4,3 %"
Rame,"0,7 mg","74,3 %"
Ferro,"4,6 mg","30,6 %"
Magnesio,"97,2 mg","32,4 %"
Manganese,"1,4 mg","67,5 %"
Fosforo,"429,3 mg","61,3 %"
Potassio,"801,9 mg","40,1 %"
Selenio,"< 0,1 mg","66,6 %"
Zinco,"2,7 mg","38,2 %"
