Minerali,per porzione,% RDA
Calcio,"24,7 mg","2,5 %"
Rame,"0,1 mg","13,3 %"
Ferro,"0,5 mg","3,5 %"
Magnesio,"29,9 mg","10,0 %"
Manganese,"0,2 mg","10,2 %"
Fosforo,"46,8 mg","6,7 %"
Potassio,"236,6 mg","11,8 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"0,4 mg","5,4 %"
