0,1,2
Calorie,kcal,377.0
Calorie,kj,1578.0
Grassi,g,30.2
Carboidrati,g,1.0
Proteine,g,25.4
Fibre,g,0.0
Acqua,g,38.9
Amido,g,0.0
Minerali,,
Calcio,mg,604.0
Fosforo,mg,480.0
Vitamine,,
Retinolo (Vit. A),mcg,310.0
Tiamina (Vit. B1),mg,0.07
Riboflavina (Vit. B2),mg,0.3
Niacina (Vit. B3),mg,0.3
Zuccheri,,
Saccarosio,g,1.0
Lipidi,,
"Acidi grassi, monoinsaturi",g,8.56
"Acidi grassi, polinsaturi",g,0.57
"Acidi grassi, saturi",g,14.67
Grassi saturi,,
12:0,g,1.13
14:0,g,2.86
16:0,g,0.67
18:0,g,7.89
20:0,g,0.0
22:0,g,0.0
Grassi monoinsaturi,,
14:1,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,0.26
18:3 indifferenziato,g,0.31
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Altro,,
Alcol etilico,g,0.0
