Valori nutrizionali,per porzione,% RDA
Valore calorico,171 kcal 716 kJ,"8,6 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,3 g","1,8 %"
Carboidrati,"37,9 g","14,2 %"
Zuccheri,"0,2 g","0,4 %"
Proteine,"6,1 g","8,4 %"
Fibre alimentari,"9,2 g","3,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"4,5 g","0,2 %"
