Minerali,per porzione,% RDA
Calcio,"60,8 mg","6,1 %"
Rame,"0,3 mg","31,1 %"
Ferro,"1,6 mg","10,4 %"
Magnesio,"60,8 mg","20,3 %"
Manganese,"0,5 mg","27,1 %"
Fosforo,"126,4 mg","18,1 %"
Potassio,"286,7 mg","14,3 %"
Selenio,"< 0,1 mg","38,9 %"
Zinco,"0,3 mg","4,2 %"
