0,1
Grassi saturi totali,11.24
C4:0\÷C10:0 (laurico),0.00
C12:0 (laurico),0.00
C14:0 (miristico),0.00
C16:0 (palmitico),5.92
C18:0 (stearico),4.78
C20:0 (arachidico),0.54
C22:0 (beenico),0.00
Grassi monoinsaturi totali,33.37
C14:1 (miristoleico),0.00
C16:1 (palmitoleico),0.27
C18:1 (oleico),32.91
C20:1 (eicosaenoico),0.19
C22:1 (erucico),0.00
Grassi polinsaturi totali,50.22
C18:2 W6 (linoleico),49.89
C18:3 W3 (linolenico),0.33
C20:4 W6 (arachidonico),0.00
C20:5 W3 (eicosapentaenoico - EPA),0.00
C22:6 W3 (docosaesaenoico - DHA),0.00
Rapporto Polinsaturi/Saturi,4.50
