Valori nutrizionali,per porzione,% RDA
Valore calorico,389 kcal 1.629 kJ,"19,5 %"
Grassi,"0,0 g","0,0 %"
Carboidrati,"96,0 g","35,8 %"
Proteine,"0,0 g","0,0 %"
