Minerali,per porzione,% RDA
Calcio,"631,0 mg","63,1 %"
Rame,"0,9 mg","92,4 %"
Ferro,"7,7 mg","51,5 %"
Magnesio,"335,0 mg","111,7 %"
Manganese,"2,7 mg","136,2 %"
Fosforo,"860,0 mg","122,9 %"
Potassio,"407,0 mg","20,4 %"
Selenio,"< 0,1 mg","184,0 %"
Zinco,"4,6 mg","65,4 %"
