Minerali,per porzione,% RDA
Calcio,"19,2 mg","1,9 %"
Rame,"0,2 mg","20,3 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"11,0 mg","3,7 %"
Manganese,"0,3 mg","16,0 %"
Fosforo,"39,7 mg","5,7 %"
Potassio,"104,1 mg","5,2 %"
Selenio,"< 0,1 mg","10,0 %"
Zinco,"0,3 mg","3,7 %"
