Minerali,per porzione,% RDA
Calcio,"9,6 mg","1,0 %"
Rame,"< 0,1 mg","7,8 %"
Ferro,"1,2 mg","7,8 %"
Magnesio,"16,8 mg","5,6 %"
Manganese,"0,3 mg","12,6 %"
Fosforo,"60,8 mg","8,7 %"
Potassio,"30,4 mg","1,5 %"
Selenio,"< 0,1 mg","63,7 %"
Zinco,"0,5 mg","7,4 %"
