,0,1,2,3,4,5
1,Categoria merceologica: 13003 - burro e grassi animali (esclusa panna),,,,,
2,Componenti Alimentari,Valore,Fonte,Codice,Classe,Note
3,Contenuti in 100 g / unità,,,,,
4,COMPONENTI PRINCIPALI,,,,,
5,"Parte edibile, %",100,02,1900,,
6,"Energia, ricalcolata, kJ",3117,86,,,
7,"Energia, Ric con fibra, kJ",3117,86,,,
8,"Energia, ricalcolata, kcal",758,86,,,
9,"Energia, Ric con fibra, kcal",758,86,,,
10,"Proteine totali, g",08,02,1900,,
11,"Proteine animali, g",08,02,1900,,
12,"Proteine vegetali, g",00,02,1900,,
13,"Lipidi totali, g",834,02,1900,,
14,"Lipidi animali, g",834,02,1900,,
15,"Lipidi vegetali, g",00,02,1900,,
16,"Colesterolo, mg",250,02,1900,,
17,"Carboidrati disponibili (MSE), g",11,02,1900,,
18,"Amido (MSE), g",00,02,1900,,
19,"Carboidrati solubili (MSE), g",11,02,1900,,
20,"Fibra alimentare totale, g",00,02,1900,,
21,"Alcol, g",00,02,1900,,
22,"Acqua, g",141,02,1900,,
23,MINERALI ed ELEMENTI IN TRACCIA,,,,,
24,"Ferro, mg",00,02,1900,,
25,"Calcio, mg",25,AO,190010,,
26,"Sodio, mg",7,02,1900,,
27,"Potassio, mg",15,02,1900,,
28,"Fosforo, mg",16,02,1900,,
29,"Zinco, mg",060,03,5001,6,"Burro acqua 15g, lip 83.1g, prot 0,5"
30,"Magnesio, mg",2,M,13,6,"Butter unsalted acqua 15.7, lip 82.7, prot 0,5"
31,"Rame, mg",005,03,5001,6,
32,"Selenio, µg",tr,M,13,6,
33,"Cloro, mg",17,M,13,6,
34,"Iodio, µg",38,M,13,6,
35,"Manganese, mg",tr,M,13,6,
36,"Zolfo, mg",8,Y,4000,2,"Butter acqua 16, prot <1, lip 80"
37,VITAMINE IDROSOLUBILI,,,,,
38,"Vitamina B1, Tiamina, mg",tr,M,13,6,
39,"Vitamina B2, Riboflavina, mg",002,M,13,6,
40,"Vitamina C, mg",0,02,1900,,
41,"Niacina, mg",tr,M,13,6,
42,"Vitamina B6, mg",tr,M,13,6,
43,"Folati totali, µg",tr,M,13,6,
44,"Acido pantotenico, mg",004,M,13,6,
45,"Biotina, µg",tr,M,13,6,
46,"Vitamina B12, µg",tr,M,13,6,
47,VITAMINE LIPOSOLUBILI,,,,,
48,Retinolo equivalente,,,,,
49,"Retinolo eq. (RE), µg",930,AA,190010,,
50,"Retinolo, µg",906,AA,190010,3B,
51,"ß-carotene eq., µg",146,AA,190010,,
52,"Vitamina E (ATE), mg",240,AA,190010,,
53,"Vitamina D, µg",080,M,13,6,
54,ACIDI GRASSI,,,,,
55,"Acidi grassi saturi totali, g",4878,02,APP,,
56,"Somma degli acidi butirrico, caproico, caprilico e caprico, g",782,AA,190010,,
57,"Acido laurico, g",239,AA,190010,,
58,"Acido miristico, g",831,AA,190010,,
59,"Acido palmitico, g",2086,AA,190010,,
60,"Acido stearico, g",940,AA,190010,,
61,"Acido arachidico, g",000,AA,190010,,
62,"Acido beenico, g",000,AA,190010,,
63,"Acidi grassi monoinsaturi totali, g",2372,02,APP,,
64,"Acido miristoleico, g",114,AA,190010,,
65,"Acido palmitoleico, g",190,AA,190010,,
66,"Acido oleico, g",2068,02,APP,,
67,"Acidi eicosenoico, g",000,AA,190010,,
68,"Acido erucico, g",000,AA,190010,,
69,"Acidi grassi polinsaturi totali, g",275,02,APP,,
70,"Acido linoleico, g",157,02,APP,,
71,"Acido linolenico, g",118,02,APP,,
72,"Acido arachidonico, g",000,AA,190010,,
73,"Acido eicosapentaenoico (EPA), g",000,AA,190010,,
74,"Acido decosaesaenoico (DHA), g",000,AA,190010,,
75,"Altri acidi grassi polinsaturi, g",000,86,,,
76,AMINOACIDI,,,,,
77,"Triptofano, mg",12,AA,135010,3A,"LATTE INTERO, prot. orig.3.3,trypto50, threon164, isoleu192, leucine355, lysine272, methion81, cystine37, phenilal176, tyrosine142, valine233, arginine105, histidine93, alanine119, aspart ac269, glutam ac771, glycine70, proline371, serine203"
78,"Treonina, mg",40,AA,135010,,
79,"Isoleucina, mg",47,AA,135010,,
80,"Leucina, mg",86,AA,135010,,
81,"Lisina, mg",66,AA,135010,,
82,"Metionina, mg",20,AA,135010,,
83,"Cistina, mg",9,AA,135010,,
84,"Fenilalanina, mg",43,AA,135010,,
85,"Tirosina, mg",34,AA,135010,,
86,"Valina, mg",56,AA,135010,,
87,"Arginina, mg",25,AA,135010,,
88,"Istidina, mg",23,AA,135010,,
89,"Alanina, mg",29,AA,135010,,
90,"Acido aspartico, mg",65,AA,135010,,
91,"Acido glutammico, mg",187,AA,135010,,
92,"Glicina, mg",17,AA,135010,,
93,"Prolina, mg",90,AA,135010,,
94,"Serina, mg",49,AA,135010,,
95,ZUCCHERI,,,,,
96,"Glucosio, g",00,08,12,3A,"""Whole milk, average"" GD=GS=4.8g, acqua 87,8g, prot 3,2g, lip 3,9g."
97,"Fruttosio, g",00,08,12,3A,
98,"Galattosio, g",00,08,12,3A,
99,"Saccarosio (MSE), g",00,08,12,3A,
100,"Maltosio (MSE), g",00,08,12,3A,
101,"Lattosio (MSE), g",11,08,12,3A,lattosio = 4.8g.
