Valori nutrizionali,per porzione,% RDA
Valore calorico,394 kcal 1.650 kJ,"19,7 %"
Grassi,"14,1 g","21,7 %"
Grassi saturi,"6,3 g","28,8 %"
Grassi monoinsaturi,"5,7 g","19,5 %"
Grassi polinsaturi,"2,1 g","14,1 %"
Carboidrati,"64,0 g","23,9 %"
Zuccheri,"20,0 g","40,0 %"
Proteine,"9,6 g","13,2 %"
Sale,"0,6 g","10,0 %"
Fibre alimentari,"5,3 g","1,8 %"
