Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Groceries,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,?,"20,8 g","10,7 g","9,61 g"
Carboidrati,?,"13,5 g","47,6 g","43,9 g"
Proteine,?,"3,35 g","7,75 g","6,98 g"
