0,1,2
Calorie,kcal,38.0
Calorie,kj,159.0
Grassi,g,0.43
Carboidrati,g,7.76
Proteine,g,2.63
Fibre,g,3.9
Acqua,g,88.59
Ceneri,g,0.6
Minerali,,
Calcio,mg,19.0
Sodio,mg,47.0
Fosforo,mg,58.0
Potassio,mg,248.0
Ferro,mg,0.5
Magnesio,mg,27.0
Zinco,mg,0.32
Rame,mg,0.054000000000000006
Manganese,mg,0.243
Selenio,mcg,0.2
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,154.0
"Vitamina A, RAE",mcg_RAE,8.0
Tiamina (Vit. B1),mg,0.057999999999999996
Riboflavina (Vit. B2),mg,0.14
Niacina (Vit. B3),mg,0.86
Acido Pantotenico (Vit. B5),mg,0.188
Piridossina (Vit. B6),mg,0.08199999999999999
Acido folico (Vit. B9 o M o Folacina),mcg,0.0
Folato alimentare,mcg,126.0
"Folato, DFE",mcg_DFE,126.0
"Folati, totali",mcg,126.0
Cobalamina (Vit. B12),mcg,0.0
Acido ascorbico (Vit. C),mg,5.3
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.012
"Acidi grassi, polinsaturi",g,0.179
"Acidi grassi, saturi",g,0.099
Colesterolo,mg,0.0
Grassi saturi,,
12:0,g,0.004
14:0,g,0.004
16:0,g,0.08199999999999999
18:0,g,0.008
Grassi monoinsaturi,,
18:1 indifferenziato,g,0.012
Grassi polinsaturi,,
18:2 indifferenziato,g,0.13
18:3 indifferenziato,g,0.049
Aminoacidi,,
Altro,,
