Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 728 kJ,"8,7 %"
Grassi,"4,8 g","7,4 %"
Grassi saturi,"0,8 g","3,5 %"
Grassi monoinsaturi,"1,2 g","4,1 %"
Grassi polinsaturi,"1,8 g","12,2 %"
Carboidrati,"29,0 g","10,8 %"
Zuccheri,"4,3 g","8,6 %"
Proteine,"3,4 g","4,6 %"
Fibre alimentari,"1,9 g","0,6 %"
Colesterolo,"14,8 mg","49,4 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"18,6 g","0,9 %"
