Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Plant milks,Milk substitute,Plant-based beverages,Non-Alcoholic beverages,Cereals and their products,Bevande,Cereali e patate,Cibi a base vegetale,Cibi e bevande a base vegetale
Grassi,?,"1,8 g","1,78 g","0,874 g","0,604 g","5,31 g","0,527 g","6,24 g","10,7 g","9,61 g"
Carboidrati,?,"6,81 g","6,95 g","9,27 g","8,35 g","60,4 g","9,03 g","59,9 g","47,6 g","43,9 g"
Proteine,?,"1,5 g","1,47 g","0,838 g","0,761 g","9,84 g","0,745 g","9,48 g","7,76 g",7 g
