Informazioni nutrizionali,Come vendutoper 100 g / 100 ml,Come vendutoper porzione (25cl),Birra,Bevande alcoliche,Bevande
Grassi,0 g,0 g,?,?,"-100%0,527 g"
- Acidi Grassi saturi,0 g,0 g,?,?,"-100%0,118 g"
Carboidrati,3 g,"7,5 g",?,?,"-67%9,03 g"
- Zuccheri,"0,6 g","1,5 g",?,?,"-93%8,07 g"
Proteine,"0,6 g","1,5 g",?,?,"-19%0,745 g"
Sale,"0,004 g","0,01 g",?,?,"-97%0,136 g"
Sodio,"0,002 g","0,004 g",?,?,"-97%0,054 g"
Alcol,5 % vol,5 % vol,"-18%6,1 % vol","-48%9,66 % vol","-41%8,48 % vol"
