Minerali,per porzione,% RDA
Calcio,"226,8 mg","22,7 %"
Rame,"0,3 mg","27,2 %"
Ferro,"3,4 mg","22,6 %"
Magnesio,"22,7 mg","7,6 %"
Manganese,"0,3 mg","15,3 %"
Fosforo,"181,4 mg","25,9 %"
Potassio,"193,3 mg","9,7 %"
Selenio,"< 0,1 mg","91,1 %"
Zinco,"1,3 mg","18,4 %"
