Minerali,per porzione,% RDA
Calcio,"13,6 mg","1,4 %"
Rame,"< 0,1 mg","7,7 %"
Ferro,"1,2 mg","7,7 %"
Magnesio,"28,9 mg","9,6 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"413,1 mg","59,0 %"
Potassio,"584,8 mg","29,2 %"
Selenio,"< 0,1 mg","141,7 %"
Zinco,"2,4 mg","33,8 %"
