Minerali,per porzione,% RDA
Calcio,"3,2 mg","0,3 %"
Rame,"< 0,1 mg","3,2 %"
Ferro,"0,4 mg","2,6 %"
Magnesio,"4,8 mg","1,6 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"10,2 mg","1,5 %"
Potassio,"17,9 mg","0,9 %"
Selenio,"< 0,1 mg","1,6 %"
Zinco,"< 0,1 mg","1,1 %"
