0,1,2
Calorie,kcal,201.0
Calorie,kj,841.0
Grassi,g,3.2
Carboidrati,g,41.3
Proteine,g,8.0
Fibre,g,12.0
Zuccheri,g,3.52
Acqua,g,46.0
Ceneri,g,1.5
Minerali,,
Calcio,mg,57.0
Sodio,mg,573.0
Fosforo,mg,139.0
Potassio,mg,102.0
Ferro,mg,3.15
Magnesio,mg,55.0
Zinco,mg,1.05
Rame,mg,0.29100000000000004
Manganese,mg,1.101
Selenio,mcg,20.6
Vitamine,,
Retinolo (Vit. A),mcg,0.0
"Vitamina A, IU",IU,2.0
"Vitamina A, RAE",mcg_RAE,0.0
Tiamina (Vit. B1),mg,0.354
Riboflavina (Vit. B2),mg,0.203
Niacina (Vit. B3),mg,3.763
Acido Pantotenico (Vit. B5),mg,0.49200000000000005
Piridossina (Vit. B6),mg,0.10300000000000001
Acido folico (Vit. B9 o M o Folacina),mcg,47.0
Folato alimentare,mcg,34.0
"Folato, DFE",mcg_DFE,114.0
"Folati, totali",mcg,81.0
Cobalamina (Vit. B12),mcg,0.0
"Vitamina B-12, aggiunta",mcg,0.0
Acido ascorbico (Vit. C),mg,0.0
Vitamina D (D2+D3),mcg,0.0
Colecalcifenolo (Vit. D),IU,0.0
Alpha-tocoferolo (Vit. E),mg,0.28
"Vitamina E, aggiunta",mg,0.0
Fillochinone (Vit. K),mcg,1.7
Colina totale (Vit. J),mg,14.6
"Carotene, beta",mcg,1.0
"Carotene, alfa",mcg,0.0
"Criptoxantina, beta",mcg,0.0
Licopene,mcg,0.0
Luteina + zeaxantina,mcg,42.0
Zuccheri,,
Lipidi,,
"Acidi grassi, monoinsaturi",g,0.684
"Acidi grassi, polinsaturi",g,1.67
"Acidi grassi, saturi",g,0.445
Colesterolo,mg,0.0
Grassi saturi,,
4:0,g,0.0
6:0,g,0.0
8:0,g,0.0
10:0,g,0.0
12:0,g,0.002
14:0,g,0.002
16:0,g,0.369
18:0,g,0.068
Grassi monoinsaturi,,
16:1 indifferenziato,g,0.019
18:1 indifferenziato,g,0.6629999999999999
20:1,g,0.002
22:1 indifferenziato,g,0.0
Grassi polinsaturi,,
18:2 indifferenziato,g,1.567
18:3 indifferenziato,g,0.102
18:4,g,0.0
20:4 indifferenziato,g,0.0
20:5 n-3,g,0.0
22:5 n-3,g,0.0
22:6 n-3,g,0.0
Aminoacidi,,
Acido aspartico,g,0.527
Acido glutammico,g,2.197
Alanina,g,0.312
Arginina,g,0.384
Cistina,g,0.135
Fenilalanina,g,0.165
Glicina,g,0.318
Isoleucina,g,0.321
Istidina,g,0.183
Leucina,g,0.565
Lisina,g,0.29100000000000004
Metionina,g,0.14
Prolina,g,0.7120000000000001
Serina,g,0.391
Tirosina,g,0.386
Treonina,g,0.257
Triptofano,g,0.10300000000000001
Valina,g,0.364
Altro,,
Alcol etilico,g,0.0
Caffeina,mg,0.0
Teobromina,mg,0.0
