Minerali,per porzione,% RDA
Calcio,"26,7 mg","2,7 %"
Rame,"0,1 mg","13,1 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"4,9 mg","1,6 %"
Manganese,"0,6 mg","29,8 %"
Fosforo,"41,3 mg","5,9 %"
Potassio,"148,2 mg","7,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,2 mg","17,0 %"
