Valori nutrizionali,per porzione,% RDA
Valore calorico,524 kcal 2.196 kJ,"26,2 %"
Grassi,"20,0 g","30,7 %"
Grassi saturi,"3,2 g","14,7 %"
Grassi monoinsaturi,"7,3 g","25,2 %"
Grassi polinsaturi,"8,5 g","56,9 %"
Carboidrati,"58,6 g","21,9 %"
Zuccheri,"12,4 g","24,7 %"
Proteine,"27,8 g","38,1 %"
Fibre alimentari,"3,2 g","1,1 %"
Colesterolo,"59,8 mg","199,3 %"
Sodio,"1,0 g","0,2 %"
Acqua,"119,6 g","6,0 %"
