Minerali,per porzione,% RDA
Calcio,"4,4 mg","0,4 %"
Rame,"< 0,1 mg","4,8 %"
Ferro,"1,8 mg","11,8 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"46,0 mg","6,6 %"
Potassio,"34,0 mg","1,7 %"
Selenio,"< 0,1 mg","38,7 %"
Zinco,"0,5 mg","6,6 %"
