Valori nutrizionali,per porzione,% RDA
Valore calorico,61 kcal 255 kJ,"3,1 %"
Grassi,"5,1 g","7,8 %"
Grassi saturi,"2,0 g","9,0 %"
Grassi monoinsaturi,"2,5 g","8,5 %"
Grassi polinsaturi,"0,5 g","3,2 %"
Carboidrati,"1,2 g","0,4 %"
Zuccheri,"0,3 g","0,7 %"
Proteine,"2,5 g","3,4 %"
Fibre alimentari,"0,5 g","0,2 %"
Colesterolo,"23,6 mg","78,7 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"10,7 g","0,5 %"
