Minerali,per porzione,% RDA
Calcio,"74,0 mg","7,4 %"
Rame,"0,1 mg","14,6 %"
Ferro,"3,0 mg","19,7 %"
Magnesio,"56,0 mg","18,7 %"
Manganese,"0,7 mg","35,7 %"
Fosforo,"390,0 mg","55,7 %"
Potassio,"456,0 mg","22,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,4 mg","19,7 %"
