Valori nutrizionali,per porzione,% RDA
Valore calorico,117 kcal 491 kJ,"5,9 %"
Grassi,"13,6 g","20,9 %"
Grassi saturi,"11,1 g","50,4 %"
Grassi monoinsaturi,"1,6 g","5,3 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,0 g","0,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,0 g","0,0 %"
Acqua,"0,0 g","0,0 %"
