,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,42.90,,
2,Calorie,kcal,424.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,12.40,,11.70
5,Proteine animali,g,12.40,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.90,,0.79
8,Glucidi solubili,g,0.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,41.20,,87.50
11,Lipidi animali,g,41.20,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,12.00,,
14,Acido oleico,g,13.65,,
15,Monoinsaturi totali,g,15.08,,
16,Acido linoleico,g,2.78,,
17,Acido linolenico,g,2.78,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,5.56,,
20,Colesterolo,mg,183.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,5.30,,
23,Calcio,mg,41.00,5.12,
24,Sodio,mg,810.00,,
25,Potassio,mg,143.00,4.61,
26,Fosforo,mg,154.00,19.25,
27,Zinco,mg,2.70,27.00,
28,Tiamina (Vit.B1),mg,0.24,17.02,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.92,57.50,
31,Niacina (Vit. PP),mg,3.60,19.75,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,23.00,11.50,
34,Retinolo (equivalente),mcg,102.00,14.57,
35,Retinolo,mcg,102.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,1.09,10.90,
38,Vitamina E,mg,2.15,21.50,
