,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,6.40,,
2,Calorie,kcal,251.00,,
3,Fibra alimentare,g,17.80,,
4,Proteine totali,g,14.40,,22.57
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,14.40,,
7,Glucidi disponibili,g,43.20,,63.32
8,Glucidi solubili,g,43.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,4.00,,14.11
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.00,,
13,Lipidi saturi totali,g,0.27,,
14,Acido oleico,g,0.58,,
15,Monoinsaturi totali,g,0.58,,
16,Acido linoleico,g,0.48,,
17,Acido linolenico,g,0.48,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.96,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,42.00,,
23,Calcio,mg,2110.00,263.75,
24,Sodio,mg,34.00,,
25,Potassio,mg,3430.00,110.65,
26,Fosforo,mg,490.00,61.25,
27,Zinco,mg,5.80,58.00,
28,Tiamina (Vit.B1),mg,0.15,10.64,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.32,20.00,
31,Niacina (Vit. PP),mg,6.90,37.85,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,938.33,804.29,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,5630.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,9.15,91.50,
