,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,56.30,,
2,Calorie,kcal,183.00,,
3,Fibra alimentare,g,1.30,,
4,Proteine totali,g,4.40,,8.75
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,4.40,,
7,Glucidi disponibili,g,40.80,,84.99
8,Glucidi solubili,g,0.80,,
9,Amido,g,40.00,,
10,Lipidi totali,g,1.40,,6.26
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.40,,
13,Lipidi saturi totali,g,0.17,,
14,Acido oleico,g,0.31,,
15,Monoinsaturi totali,g,0.31,,
16,Acido linoleico,g,0.51,,
17,Acido linolenico,g,0.51,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.02,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.90,,
23,Calcio,mg,3.00,0.38,
24,Sodio,mg,1.00,,
25,Potassio,mg,65.00,2.10,
26,Fosforo,mg,50.00,6.25,
27,Zinco,mg,0.50,5.00,
28,Tiamina (Vit.B1),mg,0.18,12.77,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,1.00,5.49,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,33.50,28.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,201.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
