,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,2.70,,
2,Calorie,kcal,443.00,,
3,Fibra alimentare,g,10.50,,
4,Proteine totali,g,8.80,,8.11
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.80,,
7,Glucidi disponibili,g,58.10,,56.22
8,Glucidi solubili,g,0.00,,
9,Amido,g,58.10,,
10,Lipidi totali,g,17.20,,35.67
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,17.20,,
13,Lipidi saturi totali,g,3.08,,
14,Acido oleico,g,9.46,,
15,Monoinsaturi totali,g,9.49,,
16,Acido linoleico,g,2.63,,
17,Acido linolenico,g,2.63,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,5.26,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.10,,
23,Calcio,mg,50.00,6.25,
24,Sodio,mg,659.00,,
25,Potassio,mg,297.00,9.58,
26,Fosforo,mg,295.00,36.88,
27,Zinco,mg,2.20,22.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,4.50,24.68,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,3.92,39.20,
