,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,58.00,,
2,Calorie,kcal,268.00,,
3,Fibra alimentare,g,2.40,,
4,Proteine totali,g,1.50,,2.24
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,1.50,,
7,Glucidi disponibili,g,5.00,,6.99
8,Glucidi solubili,g,5.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,27.00,,90.77
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,27.00,,
13,Lipidi saturi totali,g,3.78,,
14,Acido oleico,g,18.58,,
15,Monoinsaturi totali,g,18.85,,
16,Acido linoleico,g,2.85,,
17,Acido linolenico,g,2.85,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,5.70,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.50,,
23,Calcio,mg,70.00,8.75,
24,Sodio,mg,1305.00,,
25,Potassio,mg,287.00,9.26,
26,Fosforo,mg,25.00,3.12,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,1.20,6.58,
32,Vitamina C,mg,20.00,33.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,30.00,25.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,180.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.99,19.90,
