,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,5.70,,
2,Calorie,kcal,348.00,,
3,Fibra alimentare,g,9.20,,
4,Proteine totali,g,10.50,,10.99
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,10.50,,
7,Glucidi disponibili,g,78.80,,86.18
8,Glucidi solubili,g,3.60,,
9,Amido,g,75.20,,
10,Lipidi totali,g,1.20,,2.83
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.20,,
13,Lipidi saturi totali,g,0.13,,
14,Acido oleico,g,0.13,,
15,Monoinsaturi totali,g,0.13,,
16,Acido linoleico,g,0.44,,
17,Acido linolenico,g,0.44,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.88,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.10,,
23,Calcio,mg,80.00,10.00,
24,Sodio,mg,640.00,,
25,Potassio,mg,500.00,16.13,
26,Fosforo,mg,3.00,0.38,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.28,19.86,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,1.10,6.03,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.50,5.00,
