,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,13.00,,
2,Calorie,kcal,306.00,,
3,Fibra alimentare,g,15.70,,
4,Proteine totali,g,21.70,,26.42
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,21.70,,
7,Glucidi disponibili,g,53.60,,68.11
8,Glucidi solubili,g,2.90,,
9,Amido,g,50.70,,
10,Lipidi totali,g,2.00,,5.48
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,2.00,,
13,Lipidi saturi totali,g,0.74,,
14,Acido oleico,g,0.58,,
15,Monoinsaturi totali,g,0.63,,
16,Acido linoleico,g,0.17,,
17,Acido linolenico,g,0.17,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.34,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.50,,
23,Calcio,mg,48.00,6.00,
24,Sodio,mg,38.00,,
25,Potassio,mg,990.00,31.94,
26,Fosforo,mg,320.00,40.00,
27,Zinco,mg,2.60,26.00,
28,Tiamina (Vit.B1),mg,0.58,41.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,2.20,12.07,
32,Vitamina C,mg,4.00,6.67,
33,Acido folico,mg,33.00,16.50,
34,Retinolo (equivalente),mcg,10.00,8.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,60.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
