,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,12.60,,
2,Calorie,kcal,346.00,,
3,Fibra alimentare,g,2.20,,
4,Proteine totali,g,6.60,,7.28
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,6.60,,
7,Glucidi disponibili,g,77.50,,89.74
8,Glucidi solubili,g,0.00,,
9,Amido,g,77.50,,
10,Lipidi totali,g,1.20,,2.98
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,1.20,,
13,Lipidi saturi totali,g,0.26,,
14,Acido oleico,g,0.30,,
15,Monoinsaturi totali,g,0.30,,
16,Acido linoleico,g,0.42,,
17,Acido linolenico,g,0.42,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.84,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,8.00,,
23,Calcio,mg,20.00,2.50,
24,Sodio,mg,4.00,,
25,Potassio,mg,150.00,4.84,
26,Fosforo,mg,150.00,18.75,
27,Zinco,mg,1.80,18.00,
28,Tiamina (Vit.B1),mg,0.21,14.89,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.05,3.12,
31,Niacina (Vit. PP),mg,4.00,21.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.10,1.00,
