,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.00,,
2,Calorie,kcal,415.00,,
3,Fibra alimentare,g,0.40,,
4,Proteine totali,g,6.00,,5.46
5,Proteine animali,g,2.20,,
6,Proteine vegetali,g,3.80,,
7,Glucidi disponibili,g,84.70,,77.76
8,Glucidi solubili,g,30.10,,
9,Amido,g,54.60,,
10,Lipidi totali,g,8.20,,16.78
11,Lipidi animali,g,6.60,,
12,Lipidi vegetali,g,1.60,,
13,Lipidi saturi totali,g,4.67,,
14,Acido oleico,g,2.07,,
15,Monoinsaturi totali,g,2.25,,
16,Acido linoleico,g,0.30,,
17,Acido linolenico,g,0.30,,
18,Altri polinsaturi,g,0.01,,
19,Polinsaturi totali,g,0.61,,
20,Colesterolo,mg,87.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.00,,
23,Calcio,mg,32.00,4.00,
24,Sodio,mg,241.00,,
25,Potassio,mg,111.00,3.58,
26,Fosforo,mg,144.00,18.00,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.18,12.77,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,0.90,4.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.40,14.00,
