,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,78.50,,
2,Calorie,kcal,123.09,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,4.00,,13.11
5,Proteine animali,g,4.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,4.30,,13.17
8,Glucidi solubili,g,4.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,10.00,,73.72
11,Lipidi animali,g,10.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,6.80,,
14,Acido oleico,g,0.00,,
15,Monoinsaturi totali,g,2.30,,
16,Acido linoleico,g,130.00,,
17,Acido linolenico,g,130.00,,
18,Altri polinsaturi,g,0.30,,
19,Polinsaturi totali,g,260.30,,
20,Colesterolo,mg,23.20,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.00,,
23,Calcio,mg,133.10,16.64,
24,Sodio,mg,48.30,,
25,Potassio,mg,169.40,5.46,
26,Fosforo,mg,81.90,10.24,
27,Zinco,mg,0.40,4.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,1.00,1.67,
33,Acido folico,mg,4.80,2.40,
34,Retinolo (equivalente),mcg,6.67,5.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,40.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.20,2.00,
