,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,13.00,,
2,Calorie,kcal,334.00,,
3,Fibra alimentare,g,13.80,,
4,Proteine totali,g,21.80,,24.38
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,21.80,,
7,Glucidi disponibili,g,54.30,,63.29
8,Glucidi solubili,g,3.70,,
9,Amido,g,50.60,,
10,Lipidi totali,g,4.90,,12.33
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,4.90,,
13,Lipidi saturi totali,g,0.63,,
14,Acido oleico,g,1.35,,
15,Monoinsaturi totali,g,1.36,,
16,Acido linoleico,g,2.59,,
17,Acido linolenico,g,2.59,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,5.18,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,6.10,,
23,Calcio,mg,117.00,14.62,
24,Sodio,mg,6.00,,
25,Potassio,mg,800.00,25.81,
26,Fosforo,mg,299.00,37.38,
27,Zinco,mg,3.30,33.00,
28,Tiamina (Vit.B1),mg,0.36,25.53,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,1.70,9.33,
32,Vitamina C,mg,5.00,8.33,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,30.00,25.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,180.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.61,26.10,
