,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,2.80,,
2,Calorie,kcal,366.00,,
3,Fibra alimentare,g,3.00,,
4,Proteine totali,g,10.10,,10.09
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,10.10,,
7,Glucidi disponibili,g,78.80,,82.50
8,Glucidi solubili,g,1.10,,
9,Amido,g,77.70,,
10,Lipidi totali,g,3.30,,7.41
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.30,,
13,Lipidi saturi totali,g,0.49,,
14,Acido oleico,g,1.25,,
15,Monoinsaturi totali,g,1.26,,
16,Acido linoleico,g,1.17,,
17,Acido linolenico,g,1.17,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.34,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.00,,
23,Calcio,mg,170.00,21.25,
24,Sodio,mg,93.00,,
25,Potassio,mg,190.00,6.13,
26,Fosforo,mg,130.00,16.25,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.20,14.18,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,2.30,12.62,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.38,13.80,
