,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,64.00,,
2,Calorie,kcal,231.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,17.10,,29.50
5,Proteine animali,g,17.10,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.40,,0.65
8,Glucidi solubili,g,0.40,,
9,Amido,g,0.00,,
10,Lipidi totali,g,18.00,,69.86
11,Lipidi animali,g,18.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,7.71,,
14,Acido oleico,g,7.33,,
15,Monoinsaturi totali,g,8.23,,
16,Acido linoleico,g,0.65,,
17,Acido linolenico,g,0.65,,
18,Altri polinsaturi,g,0.36,,
19,Polinsaturi totali,g,1.66,,
20,Colesterolo,mg,78.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.80,,
23,Calcio,mg,9.00,1.12,
24,Sodio,mg,73.00,,
25,Potassio,mg,197.00,6.35,
26,Fosforo,mg,187.00,23.38,
27,Zinco,mg,3.50,35.00,
28,Tiamina (Vit.B1),mg,0.13,9.22,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.30,18.75,
31,Niacina (Vit. PP),mg,3.90,21.39,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.28,2.80,
