,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,75.30,,
2,Calorie,kcal,107.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.50,,68.97
5,Proteine animali,g,18.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,3.70,,31.03
11,Lipidi animali,g,3.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,1.57,,
14,Acido oleico,g,1.53,,
15,Monoinsaturi totali,g,1.81,,
16,Acido linoleico,g,0.07,,
17,Acido linolenico,g,0.07,,
18,Altri polinsaturi,g,0.04,,
19,Polinsaturi totali,g,0.18,,
20,Colesterolo,mg,324.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,42.00,,
23,Calcio,mg,12.00,1.50,
24,Sodio,mg,85.00,,
25,Potassio,mg,429.00,13.84,
26,Fosforo,mg,250.00,31.25,
27,Zinco,mg,2.10,21.00,
28,Tiamina (Vit.B1),mg,0.28,19.86,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.39,24.38,
31,Niacina (Vit. PP),mg,4.40,24.14,
32,Vitamina C,mg,46.00,76.67,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,147.00,21.00,
35,Retinolo,mcg,147.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
