,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,83.00,,
2,Calorie,kcal,63.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,13.60,,85.80
5,Proteine animali,g,13.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,1.00,,14.20
11,Lipidi animali,g,1.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,0.17,,
14,Acido oleico,g,0.12,,
15,Monoinsaturi totali,g,0.18,,
16,Acido linoleico,g,0.05,,
17,Acido linolenico,g,0.05,,
18,Altri polinsaturi,g,0.22,,
19,Polinsaturi totali,g,0.32,,
20,Colesterolo,mg,178.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.40,,
23,Calcio,mg,118.00,14.75,
24,Sodio,mg,344.00,,
25,Potassio,mg,68.00,2.19,
26,Fosforo,mg,136.00,17.00,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.00,0.00,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.02,1.25,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,2.00,0.29,
35,Retinolo,mcg,2.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,2.85,28.50,
