,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,72.00,,
2,Calorie,kcal,108.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,15.80,,58.41
5,Proteine animali,g,15.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,5.00,,41.59
11,Lipidi animali,g,5.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.57,,
14,Acido oleico,g,1.46,,
15,Monoinsaturi totali,g,2.20,,
16,Acido linoleico,g,0.06,,
17,Acido linolenico,g,0.06,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.12,,
20,Colesterolo,mg,64.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,4.00,,
23,Calcio,mg,8.00,1.00,
24,Sodio,mg,107.00,,
25,Potassio,mg,18.00,0.58,
26,Fosforo,mg,50.00,6.25,
27,Zinco,mg,0.70,7.00,
28,Tiamina (Vit.B1),mg,0.14,9.93,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.18,11.25,
31,Niacina (Vit. PP),mg,1.60,8.78,
32,Vitamina C,mg,3.00,5.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.08,0.80,
