,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,7.80,,
2,Calorie,kcal,276.00,,
3,Fibra alimentare,g,18.60,,
4,Proteine totali,g,9.10,,13.36
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,9.10,,
7,Glucidi disponibili,g,45.30,,62.19
8,Glucidi solubili,g,45.30,,
9,Amido,g,0.00,,
10,Lipidi totali,g,7.40,,24.45
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,7.40,,
13,Lipidi saturi totali,g,2.73,,
14,Acido oleico,g,0.47,,
15,Monoinsaturi totali,g,0.47,,
16,Acido linoleico,g,0.50,,
17,Acido linolenico,g,0.50,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.00,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,123.60,,
23,Calcio,mg,1890.00,236.25,
24,Sodio,mg,55.00,,
25,Potassio,mg,810.00,26.13,
26,Fosforo,mg,200.00,25.00,
27,Zinco,mg,6.20,62.00,
28,Tiamina (Vit.B1),mg,0.51,36.17,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.40,25.00,
31,Niacina (Vit. PP),mg,4.90,26.88,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,380.00,325.71,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,2280.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,9.15,91.50,
