,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,2.00,,
2,Calorie,kcal,493.00,,
3,Fibra alimentare,g,1.50,,
4,Proteine totali,g,7.40,,5.95
5,Proteine animali,g,4.40,,
6,Proteine vegetali,g,3.00,,
7,Glucidi disponibili,g,68.50,,56.02
8,Glucidi solubili,g,20.00,,
9,Amido,g,48.50,,
10,Lipidi totali,g,21.00,,38.02
11,Lipidi animali,g,16.40,,
12,Lipidi vegetali,g,4.60,,
13,Lipidi saturi totali,g,10.45,,
14,Acido oleico,g,6.78,,
15,Monoinsaturi totali,g,7.16,,
16,Acido linoleico,g,1.63,,
17,Acido linolenico,g,1.63,,
18,Altri polinsaturi,g,0.44,,
19,Polinsaturi totali,g,3.70,,
20,Colesterolo,mg,74.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.80,,
23,Calcio,mg,87.00,10.88,
24,Sodio,mg,275.00,,
25,Potassio,mg,110.00,3.55,
26,Fosforo,mg,85.00,10.62,
27,Zinco,mg,0.60,6.00,
28,Tiamina (Vit.B1),mg,0.16,11.35,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.04,2.50,
31,Niacina (Vit. PP),mg,0.90,4.94,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.30,13.00,
