,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,62.20,,
2,Calorie,kcal,215.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,19.80,,36.86
5,Proteine animali,g,19.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.90,,1.57
8,Glucidi solubili,g,0.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.70,,61.57
11,Lipidi animali,g,14.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,5.10,,
14,Acido oleico,g,5.17,,
15,Monoinsaturi totali,g,6.05,,
16,Acido linoleico,g,1.89,,
17,Acido linolenico,g,1.89,,
18,Altri polinsaturi,g,0.40,,
19,Polinsaturi totali,g,4.18,,
20,Colesterolo,mg,62.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.90,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,1734.00,,
25,Potassio,mg,608.00,19.61,
26,Fosforo,mg,250.00,31.25,
27,Zinco,mg,6.90,69.00,
28,Tiamina (Vit.B1),mg,0.40,28.37,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.15,9.37,
31,Niacina (Vit. PP),mg,3.20,17.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.08,0.80,
