,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,35.50,,
2,Calorie,kcal,390.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,26.70,,27.35
5,Proteine animali,g,26.70,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.50,,1.44
8,Glucidi solubili,g,1.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,30.90,,71.21
11,Lipidi animali,g,30.90,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,9.82,,
14,Acido oleico,g,12.27,,
15,Monoinsaturi totali,g,13.15,,
16,Acido linoleico,g,4.24,,
17,Acido linolenico,g,4.24,,
18,Altri polinsaturi,g,0.52,,
19,Polinsaturi totali,g,9.00,,
20,Colesterolo,mg,90.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.60,,
23,Calcio,mg,50.00,6.25,
24,Sodio,mg,2339.00,,
25,Potassio,mg,707.00,22.81,
26,Fosforo,mg,356.00,44.50,
27,Zinco,mg,5.40,54.00,
28,Tiamina (Vit.B1),mg,0.24,17.02,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.21,13.12,
31,Niacina (Vit. PP),mg,2.50,13.71,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,3.00,1.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.28,2.80,
