,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,1.10,,
2,Calorie,kcal,623.00,,
3,Fibra alimentare,g,6.80,,
4,Proteine totali,g,22.60,,14.45
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,22.60,,
7,Glucidi disponibili,g,13.10,,8.30
8,Glucidi solubili,g,6.70,,
9,Amido,g,6.40,,
10,Lipidi totali,g,53.70,,77.25
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,53.70,,
13,Lipidi saturi totali,g,10.62,,
14,Acido oleico,g,26.49,,
15,Monoinsaturi totali,g,27.21,,
16,Acido linoleico,g,13.45,,
17,Acido linolenico,g,13.45,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,26.90,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.10,,
23,Calcio,mg,37.00,4.62,
24,Sodio,mg,350.00,,
25,Potassio,mg,700.00,22.58,
26,Fosforo,mg,330.00,41.25,
27,Zinco,mg,3.00,30.00,
28,Tiamina (Vit.B1),mg,0.17,12.06,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.09,5.62,
31,Niacina (Vit. PP),mg,12.50,68.57,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,4.99,49.90,
