,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,3.20,,
2,Calorie,kcal,224.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,13.90,,24.74
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,13.90,,
7,Glucidi disponibili,g,42.60,,74.46
8,Glucidi solubili,g,25.20,,
9,Amido,g,17.40,,
10,Lipidi totali,g,0.20,,0.80
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.20,,
13,Lipidi saturi totali,g,0.10,,
14,Acido oleico,g,0.02,,
15,Monoinsaturi totali,g,0.02,,
16,Acido linoleico,g,0.09,,
17,Acido linolenico,g,0.09,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.18,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.80,,
23,Calcio,mg,140.00,17.50,
24,Sodio,mg,23.00,,
25,Potassio,mg,4.00,0.13,
26,Fosforo,mg,286.00,35.75,
27,Zinco,mg,0.10,1.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,1.36,85.00,
31,Niacina (Vit. PP),mg,28.10,154.14,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
