,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,32.00,,
2,Calorie,kcal,421.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,26.50,,25.22
5,Proteine animali,g,26.50,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.50,,1.33
8,Glucidi solubili,g,1.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,34.30,,73.45
11,Lipidi animali,g,34.30,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,12.19,,
14,Acido oleico,g,14.53,,
15,Monoinsaturi totali,g,15.84,,
16,Acido linoleico,g,3.91,,
17,Acido linolenico,g,3.91,,
18,Altri polinsaturi,g,0.33,,
19,Polinsaturi totali,g,8.15,,
20,Colesterolo,mg,88.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.50,,
23,Calcio,mg,65.00,8.12,
24,Sodio,mg,2391.00,,
25,Potassio,mg,646.00,20.84,
26,Fosforo,mg,356.00,44.50,
27,Zinco,mg,5.40,54.00,
28,Tiamina (Vit.B1),mg,0.15,10.64,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,2.50,13.71,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,3.00,1.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.28,2.80,
