,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.10,,
2,Calorie,kcal,441.00,,
3,Fibra alimentare,g,4.60,,
4,Proteine totali,g,5.20,,4.73
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.20,,
7,Glucidi disponibili,g,71.90,,61.11
8,Glucidi solubili,g,71.90,,
9,Amido,g,0.00,,
10,Lipidi totali,g,16.70,,34.16
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,16.70,,
13,Lipidi saturi totali,g,1.39,,
14,Acido oleico,g,11.80,,
15,Monoinsaturi totali,g,11.91,,
16,Acido linoleico,g,3.18,,
17,Acido linolenico,g,3.18,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,6.36,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,1.70,,
23,Calcio,mg,77.00,9.62,
24,Sodio,mg,3.00,,
25,Potassio,mg,280.00,9.03,
26,Fosforo,mg,165.00,20.62,
27,Zinco,mg,1.10,11.00,
28,Tiamina (Vit.B1),mg,0.10,7.09,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.14,8.75,
31,Niacina (Vit. PP),mg,0.70,3.84,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,7.77,77.70,
