,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,38.50,,
2,Calorie,kcal,381.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,25.00,,26.26
5,Proteine animali,g,25.00,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.50,,0.49
8,Glucidi solubili,g,0.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,31.00,,73.25
11,Lipidi animali,g,31.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,18.52,,
14,Acido oleico,g,7.64,,
15,Monoinsaturi totali,g,8.52,,
16,Acido linoleico,g,0.50,,
17,Acido linolenico,g,0.50,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.00,,
20,Colesterolo,mg,100.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,810.00,101.25,
24,Sodio,mg,610.00,,
25,Potassio,mg,120.00,3.87,
26,Fosforo,mg,545.00,68.12,
27,Zinco,mg,2.30,23.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.45,28.12,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,419.33,90.86,
35,Retinolo,mcg,376.00,,
36,Carotene,mcg,260.00,,
37,Vitamina D,mcg,0.26,2.60,
38,Vitamina E,mg,0.50,5.00,
