,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,31.00,,
2,Calorie,kcal,284.00,,
3,Fibra alimentare,g,6.40,,
4,Proteine totali,g,9.40,,14.20
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,9.40,,
7,Glucidi disponibili,g,46.80,,73.57
8,Glucidi solubili,g,3.70,,
9,Amido,g,43.10,,
10,Lipidi totali,g,3.60,,12.23
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,3.60,,
13,Lipidi saturi totali,g,0.69,,
14,Acido oleico,g,1.43,,
15,Monoinsaturi totali,g,1.44,,
16,Acido linoleico,g,0.81,,
17,Acido linolenico,g,0.81,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,1.62,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.10,,
23,Calcio,mg,80.00,10.00,
24,Sodio,mg,725.00,,
25,Potassio,mg,183.00,5.90,
26,Fosforo,mg,138.00,17.25,
27,Zinco,mg,1.30,13.00,
28,Tiamina (Vit.B1),mg,0.38,26.95,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.33,20.62,
31,Niacina (Vit. PP),mg,3.80,20.84,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,39.00,19.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.61,6.10,
