,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,53.80,,
2,Calorie,kcal,213.00,,
3,Fibra alimentare,g,5.80,,
4,Proteine totali,g,5.10,,9.59
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,5.10,,
7,Glucidi disponibili,g,17.50,,30.76
8,Glucidi solubili,g,17.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.10,,59.65
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,14.10,,
13,Lipidi saturi totali,g,1.89,,
14,Acido oleico,g,8.53,,
15,Monoinsaturi totali,g,8.66,,
16,Acido linoleico,g,1.98,,
17,Acido linolenico,g,1.98,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,3.96,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,2.70,,
23,Calcio,mg,47.00,5.88,
24,Sodio,mg,266.00,,
25,Potassio,mg,1565.00,50.48,
26,Fosforo,mg,139.00,17.38,
27,Zinco,mg,0.80,8.00,
28,Tiamina (Vit.B1),mg,0.19,13.48,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.38,23.75,
31,Niacina (Vit. PP),mg,3.60,19.75,
32,Vitamina C,mg,102.00,170.00,
33,Acido folico,mg,23.00,11.50,
34,Retinolo (equivalente),mcg,129.00,110.57,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,774.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,1.93,19.30,
