,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,31.00,,
2,Calorie,kcal,276.00,,
3,Fibra alimentare,g,3.80,,
4,Proteine totali,g,8.10,,10.63
5,Proteine animali,g,0.00,,
6,Proteine vegetali,g,8.10,,
7,Glucidi disponibili,g,64.00,,87.89
8,Glucidi solubili,g,2.00,,
9,Amido,g,62.00,,
10,Lipidi totali,g,0.50,,1.48
11,Lipidi animali,g,0.00,,
12,Lipidi vegetali,g,0.50,,
13,Lipidi saturi totali,g,0.11,,
14,Acido oleico,g,0.06,,
15,Monoinsaturi totali,g,0.06,,
16,Acido linoleico,g,0.29,,
17,Acido linolenico,g,0.29,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.58,,
20,Colesterolo,mg,0.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,17.00,2.12,
24,Sodio,mg,640.00,,
25,Potassio,mg,176.00,5.68,
26,Fosforo,mg,77.00,9.62,
27,Zinco,mg,0.90,9.00,
28,Tiamina (Vit.B1),mg,0.06,4.26,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.06,3.75,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,29.00,14.50,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.00,0.00,
