,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,60.20,,
2,Calorie,kcal,199.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,18.30,,36.75
5,Proteine animali,g,18.30,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,0.00,,0.00
8,Glucidi solubili,g,0.00,,
9,Amido,g,0.00,,
10,Lipidi totali,g,14.00,,63.25
11,Lipidi animali,g,14.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,2.79,,
14,Acido oleico,g,1.97,,
15,Monoinsaturi totali,g,7.23,,
16,Acido linoleico,g,0.18,,
17,Acido linolenico,g,0.18,,
18,Altri polinsaturi,g,1.84,,
19,Polinsaturi totali,g,2.20,,
20,Colesterolo,mg,42.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,30.00,3.75,
24,Sodio,mg,1030.00,,
25,Potassio,mg,98.00,3.16,
26,Fosforo,mg,150.00,18.75,
27,Zinco,mg,0.30,3.00,
28,Tiamina (Vit.B1),mg,0.05,3.55,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.21,13.12,
31,Niacina (Vit. PP),mg,3.30,18.10,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,46.00,6.57,
35,Retinolo,mcg,46.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,16.00,160.00,
38,Vitamina E,mg,0.64,6.40,
