,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,32.10,,
2,Calorie,kcal,388.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,30.60,,31.46
5,Proteine animali,g,30.60,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,1.50,,1.44
8,Glucidi solubili,g,1.50,,
9,Amido,g,0.00,,
10,Lipidi totali,g,29.00,,67.09
11,Lipidi animali,g,29.00,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,17.44,,
14,Acido oleico,g,8.58,,
15,Monoinsaturi totali,g,9.31,,
16,Acido linoleico,g,1.30,,
17,Acido linolenico,g,1.30,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,2.60,,
20,Colesterolo,mg,87.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.50,,
23,Calcio,mg,1123.00,140.38,
24,Sodio,mg,332.00,,
25,Potassio,mg,80.00,2.58,
26,Fosforo,mg,685.00,85.62,
27,Zinco,mg,2.30,23.00,
28,Tiamina (Vit.B1),mg,0.01,0.71,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.45,28.12,
31,Niacina (Vit. PP),mg,0.10,0.55,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,315.67,68.43,
35,Retinolo,mcg,283.00,,
36,Carotene,mcg,196.00,,
37,Vitamina D,mcg,0.22,2.20,
38,Vitamina E,mg,0.51,5.10,
