,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,4.20,,
2,Calorie,kcal,418.00,,
3,Fibra alimentare,g,0.00,,
4,Proteine totali,g,28.80,,27.61
5,Proteine animali,g,28.80,,
6,Proteine vegetali,g,0.00,,
7,Glucidi disponibili,g,50.20,,45.00
8,Glucidi solubili,g,50.20,,
9,Amido,g,0.00,,
10,Lipidi totali,g,12.70,,27.39
11,Lipidi animali,g,12.70,,
12,Lipidi vegetali,g,0.00,,
13,Lipidi saturi totali,g,6.28,,
14,Acido oleico,g,3.03,,
15,Monoinsaturi totali,g,3.32,,
16,Acido linoleico,g,0.35,,
17,Acido linolenico,g,0.35,,
18,Altri polinsaturi,g,0.00,,
19,Polinsaturi totali,g,0.70,,
20,Colesterolo,mg,66.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,0.70,,
23,Calcio,mg,1124.00,140.50,
24,Sodio,mg,495.00,,
25,Potassio,mg,1430.00,46.13,
26,Fosforo,mg,879.00,109.87,
27,Zinco,mg,3.60,36.00,
28,Tiamina (Vit.B1),mg,0.32,22.70,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,1.80,112.50,
31,Niacina (Vit. PP),mg,0.80,4.39,
32,Vitamina C,mg,6.00,10.00,
33,Acido folico,mg,49.00,24.50,
34,Retinolo (equivalente),mcg,163.50,33.71,
35,Retinolo,mcg,149.00,,
36,Carotene,mcg,87.00,,
37,Vitamina D,mcg,0.12,1.20,
38,Vitamina E,mg,0.31,3.10,
