,0,1,2,3,4
0,,U.M.,Quantità,% RDA,% su tot. macronutrienti
1,Acqua,g,0.80,,
2,Calorie,kcal,537.00,,
3,Fibra alimentare,g,1.20,,
4,Proteine totali,g,6.90,,5.14
5,Proteine animali,g,4.60,,
6,Proteine vegetali,g,2.30,,
7,Glucidi disponibili,g,58.10,,40.50
8,Glucidi solubili,g,58.10,,
9,Amido,g,0.00,,
10,Lipidi totali,g,32.40,,54.35
11,Lipidi animali,g,22.00,,
12,Lipidi vegetali,g,10.40,,
13,Lipidi saturi totali,g,9.92,,
14,Acido oleico,g,16.44,,
15,Monoinsaturi totali,g,16.49,,
16,Acido linoleico,g,2.02,,
17,Acido linolenico,g,2.02,,
18,Altri polinsaturi,g,2.38,,
19,Polinsaturi totali,g,6.42,,
20,Colesterolo,mg,2.00,,
21,Alcool,g,0.00,,
22,Ferro,mg,3.60,,
23,Calcio,mg,143.00,17.88,
24,Sodio,mg,50.00,,
25,Potassio,mg,370.00,11.94,
26,Fosforo,mg,164.00,20.50,
27,Zinco,mg,1.00,10.00,
28,Tiamina (Vit.B1),mg,0.03,2.13,
29,Vitamina B6,mg,0.00,0.00,
30,Riboflavina,mg,0.10,6.25,
31,Niacina (Vit. PP),mg,0.50,2.74,
32,Vitamina C,mg,0.00,0.00,
33,Acido folico,mg,0.00,0.00,
34,Retinolo (equivalente),mcg,0.00,0.00,
35,Retinolo,mcg,0.00,,
36,Carotene,mcg,0.00,,
37,Vitamina D,mcg,0.00,0.00,
38,Vitamina E,mg,0.45,4.50,
